;Identifiant du compteur;Nom du compteur;Identifiant du site de comptage;Nom du site de comptage;Comptage horaire;Date et heure de comptage;Date d'installation du site de comptage;Coordonnées géographiques;mois_annee_comptage;date_heure;annee;mois;jour;jour_sem;heure;Saisons;Lat;Lon;code_postal;degrés;pluie%;vent_kmh;coco
2303;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;20.0;2022-04-12T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-12 22:00:00;2022;4;12;1;22;printemps;48.83504;2.33314;75014;15.3;68.0;5.4;Nuageux
2304;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-04-04T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 00:00:00;2022;4;4;0;0;printemps;48.83504;2.33314;75014;4.4;69.0;7.6;Clair
2305;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-04-05T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 01:00:00;2022;4;5;1;1;printemps;48.83504;2.33314;75014;8.5;79.0;14.8;Nuageux
2306;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;23.0;2022-04-12T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-12 23:00:00;2022;4;12;1;23;printemps;48.83504;2.33314;75014;15.0;70.0;9.4;Nuageux
2307;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;66.0;2022-04-04T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 10:00:00;2022;4;4;0;10;printemps;48.83504;2.33314;75014;9.1;43.0;22.3;Clair
2308;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-05T05:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 05:00:00;2022;4;5;1;5;printemps;48.83504;2.33314;75014;8.1;91.0;9.4;Pluie
2309;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-04-13T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 00:00:00;2022;4;13;2;0;printemps;48.83504;2.33314;75014;14.4;73.0;9.4;Nuageux
2310;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;40.0;2022-04-04T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 14:00:00;2022;4;4;0;14;printemps;48.83504;2.33314;75014;9.8;50.0;24.1;Nuageux
2311;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;158.0;2022-04-05T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 09:00:00;2022;4;5;1;9;printemps;48.83504;2.33314;75014;9.6;94.0;9.4;Pluie
2312;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-13T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 04:00:00;2022;4;13;2;4;printemps;48.83504;2.33314;75014;13.1;89.0;5.4;Pluie
2313;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;76.0;2022-04-04T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 17:00:00;2022;4;4;0;17;printemps;48.83504;2.33314;75014;8.9;57.0;22.3;Pluie
2314;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;48.0;2022-04-05T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 13:00:00;2022;4;5;1;13;printemps;48.83504;2.33314;75014;11.8;86.0;13.0;Nuageux
2315;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-13T05:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 05:00:00;2022;4;13;2;5;printemps;48.83504;2.33314;75014;12.9;92.0;3.6;Pluie
2316;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;102.0;2022-04-04T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 18:00:00;2022;4;4;0;18;printemps;48.83504;2.33314;75014;8.5;59.0;20.5;Pluie
2317;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;108.0;2022-04-05T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 19:00:00;2022;4;5;1;19;printemps;48.83504;2.33314;75014;11.7;77.0;9.4;Nuageux
2318;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;12.0;2022-04-13T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 06:00:00;2022;4;13;2;6;printemps;48.83504;2.33314;75014;12.8;94.0;1.8;Pluie
2319;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;10.0;2022-04-04T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-04 22:00:00;2022;4;4;0;22;printemps;48.83504;2.33314;75014;8.6;65.0;11.2;Nuageux
2320;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;21.0;2022-04-05T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 22:00:00;2022;4;5;1;22;printemps;48.83504;2.33314;75014;11.2;69.0;9.4;Nuageux
2321;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;29.0;2022-04-13T11:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 11:00:00;2022;4;13;2;11;printemps;48.83504;2.33314;75014;13.8;93.0;7.6;Pluie
2322;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-05T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 02:00:00;2022;4;5;1;2;printemps;48.83504;2.33314;75014;8.5;82.0;11.2;Nuageux
2323;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;21.0;2022-04-05T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 23:00:00;2022;4;5;1;23;printemps;48.83504;2.33314;75014;10.8;70.0;13.0;Nuageux
2324;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;71.0;2022-04-13T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 17:00:00;2022;4;13;2;17;printemps;48.83504;2.33314;75014;15.9;70.0;5.4;Nuageux
2325;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;0.0;2022-04-05T03:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 03:00:00;2022;4;5;1;3;printemps;48.83504;2.33314;75014;8.4;84.0;11.2;Pluie
2326;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-06T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 04:00:00;2022;4;6;2;4;printemps;48.83504;2.33314;75014;8.6;74.0;11.2;Nuageux
2327;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;120.0;2022-04-13T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 18:00:00;2022;4;13;2;18;printemps;48.83504;2.33314;75014;15.3;75.0;5.4;Nuageux
2328;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;258.0;2022-04-05T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 08:00:00;2022;4;5;1;8;printemps;48.83504;2.33314;75014;9.1;94.0;9.4;Pluie
2329;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;16.0;2022-04-06T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 06:00:00;2022;4;6;2;6;printemps;48.83504;2.33314;75014;8.4;78.0;9.4;Nuageux
2330;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-04-13T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-13 21:00:00;2022;4;13;2;21;printemps;48.83504;2.33314;75014;14.2;82.0;3.6;Nuageux
2331;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;69.0;2022-04-05T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 10:00:00;2022;4;5;1;10;printemps;48.83504;2.33314;75014;10.1;94.0;11.2;Pluie
2332;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;62.0;2022-04-06T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 10:00:00;2022;4;6;2;10;printemps;48.83504;2.33314;75014;10.6;70.0;16.6;Nuageux
2333;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-14T04:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 04:00:00;2022;4;14;3;4;printemps;48.83504;2.33314;75014;11.7;94.0;1.8;Nuageux
2334;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;39.0;2022-04-05T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 15:00:00;2022;4;5;1;15;printemps;48.83504;2.33314;75014;13.0;83.0;7.6;Nuageux
2335;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;43.0;2022-04-06T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 16:00:00;2022;4;6;2;16;printemps;48.83504;2.33314;75014;12.8;64.0;16.6;Nuageux
2336;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;78.0;2022-04-14T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 14:00:00;2022;4;14;3;14;printemps;48.83504;2.33314;75014;20.5;47.0;9.4;Clair
2337;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;71.0;2022-04-05T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 16:00:00;2022;4;5;1;16;printemps;48.83504;2.33314;75014;13.1;81.0;7.6;Nuageux
2338;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;96.0;2022-04-06T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 17:00:00;2022;4;6;2;17;printemps;48.83504;2.33314;75014;13.0;66.0;16.6;Nuageux
2339;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;77.0;2022-04-14T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 15:00:00;2022;4;14;3;15;printemps;48.83504;2.33314;75014;21.2;43.0;11.2;Clair
2340;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;133.0;2022-04-05T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 18:00:00;2022;4;5;1;18;printemps;48.83504;2.33314;75014;12.5;80.0;9.4;Nuageux
2341;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;112.0;2022-04-06T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 18:00:00;2022;4;6;2;18;printemps;48.83504;2.33314;75014;12.3;71.0;24.1;Nuageux
2342;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;138.0;2022-04-14T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 18:00:00;2022;4;14;3;18;printemps;48.83504;2.33314;75014;18.9;51.0;11.2;Clair
2343;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;27.0;2022-04-05T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-05 21:00:00;2022;4;5;1;21;printemps;48.83504;2.33314;75014;11.6;72.0;11.2;Nuageux
2344;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;105.0;2022-04-06T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 19:00:00;2022;4;6;2;19;printemps;48.83504;2.33314;75014;11.6;73.0;16.6;Nuageux
2345;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;160.0;2022-04-14T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 19:00:00;2022;4;14;3;19;printemps;48.83504;2.33314;75014;17.5;55.0;9.4;Clair
2346;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-06T00:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 00:00:00;2022;4;6;2;0;printemps;48.83504;2.33314;75014;10.4;67.0;14.8;Nuageux
2347;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-04-06T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 22:00:00;2022;4;6;2;22;printemps;48.83504;2.33314;75014;11.1;81.0;18.4;Nuageux
2348;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;71.0;2022-04-14T20:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 20:00:00;2022;4;14;3;20;printemps;48.83504;2.33314;75014;16.3;62.0;9.4;Clair
2349;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;3.0;2022-04-06T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 02:00:00;2022;4;6;2;2;printemps;48.83504;2.33314;75014;8.6;74.0;13.0;Nuageux
2350;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;20.0;2022-04-06T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 23:00:00;2022;4;6;2;23;printemps;48.83504;2.33314;75014;10.8;82.0;18.4;Nuageux
2351;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;23.0;2022-04-14T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 21:00:00;2022;4;14;3;21;printemps;48.83504;2.33314;75014;15.6;65.0;9.4;Clair
2352;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-06T03:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 03:00:00;2022;4;6;2;3;printemps;48.83504;2.33314;75014;8.7;74.0;11.2;Nuageux
2353;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-07T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 01:00:00;2022;4;7;3;1;printemps;48.83504;2.33314;75014;10.9;79.0;20.5;Nuageux
2354;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-04-14T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-14 23:00:00;2022;4;14;3;23;printemps;48.83504;2.33314;75014;14.4;69.0;5.4;Clair
2355;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;211.0;2022-04-06T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 09:00:00;2022;4;6;2;9;printemps;48.83504;2.33314;75014;10.3;72.0;9.4;Nuageux
2356;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;2.0;2022-04-07T03:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 03:00:00;2022;4;7;3;3;printemps;48.83504;2.33314;75014;10.6;89.0;20.5;Pluie
2357;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;1.0;2022-04-15T03:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 03:00:00;2022;4;15;4;3;printemps;48.83504;2.33314;75014;12.5;77.0;3.6;Clair
2358;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;73.0;2022-04-06T13:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 13:00:00;2022;4;6;2;13;printemps;48.83504;2.33314;75014;12.4;66.0;16.6;Nuageux
2359;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;8.0;2022-04-07T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 06:00:00;2022;4;7;3;6;printemps;48.83504;2.33314;75014;11.8;83.0;22.3;Pluie
2360;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;69.0;2022-04-15T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 07:00:00;2022;4;15;4;7;printemps;48.83504;2.33314;75014;13.5;75.0;7.6;Clair
2361;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;60.0;2022-04-06T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 14:00:00;2022;4;6;2;14;printemps;48.83504;2.33314;75014;13.2;62.0;22.3;Nuageux
2362;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;268.0;2022-04-07T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 08:00:00;2022;4;7;3;8;printemps;48.83504;2.33314;75014;12.4;85.0;24.1;Pluie
2363;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;171.0;2022-04-15T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 09:00:00;2022;4;15;4;9;printemps;48.83504;2.33314;75014;17.8;60.0;7.6;Clair
2364;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;62.0;2022-04-06T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 15:00:00;2022;4;6;2;15;printemps;48.83504;2.33314;75014;12.5;64.0;18.4;Nuageux
2365;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;69.0;2022-04-07T10:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 10:00:00;2022;4;7;3;10;printemps;48.83504;2.33314;75014;14.9;74.0;31.7;Pluie
2366;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;78.0;2022-04-15T11:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 11:00:00;2022;4;15;4;11;printemps;48.83504;2.33314;75014;18.9;56.0;7.6;Clair
2367;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;22.0;2022-04-06T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-06 21:00:00;2022;4;6;2;21;printemps;48.83504;2.33314;75014;11.3;76.0;24.1;Nuageux
2368;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;45.0;2022-04-07T12:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 12:00:00;2022;4;7;3;12;printemps;48.83504;2.33314;75014;14.0;65.0;25.9;Pluie
2369;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;89.0;2022-04-15T12:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 12:00:00;2022;4;15;4;12;printemps;48.83504;2.33314;75014;19.7;48.0;9.4;Clair
2370;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;4.0;2022-04-07T02:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 02:00:00;2022;4;7;3;2;printemps;48.83504;2.33314;75014;10.8;84.0;18.4;Nuageux
2371;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;50.0;2022-04-07T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 14:00:00;2022;4;7;3;14;printemps;48.83504;2.33314;75014;14.7;56.0;18.4;Pluie
2372;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;89.0;2022-04-15T14:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 14:00:00;2022;4;15;4;14;printemps;48.83504;2.33314;75014;21.1;45.0;13.0;Clair
2373;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;63.0;2022-04-07T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 07:00:00;2022;4;7;3;7;printemps;48.83504;2.33314;75014;11.9;84.0;25.9;Pluie
2374;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;76.0;2022-04-07T17:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 17:00:00;2022;4;7;3;17;printemps;48.83504;2.33314;75014;13.3;49.0;20.5;Nuageux
2375;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;57.0;2022-04-15T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 15:00:00;2022;4;15;4;15;printemps;48.83504;2.33314;75014;20.8;47.0;9.4;Clair
2376;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;181.0;2022-04-07T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 09:00:00;2022;4;7;3;9;printemps;48.83504;2.33314;75014;13.9;79.0;24.1;Pluie
2377;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;18.0;2022-04-07T23:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 23:00:00;2022;4;7;3;23;printemps;48.83504;2.33314;75014;9.1;60.0;11.2;Nuageux
2378;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;76.0;2022-04-15T16:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 16:00:00;2022;4;15;4;16;printemps;48.83504;2.33314;75014;21.3;47.0;13.0;Clair
2379;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;48.0;2022-04-07T15:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 15:00:00;2022;4;7;3;15;printemps;48.83504;2.33314;75014;14.5;50.0;22.3;Pluie
2380;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;11.0;2022-04-08T06:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-08 06:00:00;2022;4;8;4;6;printemps;48.83504;2.33314;75014;7.2;92.0;3.6;Pluie
2381;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;97.0;2022-04-15T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 19:00:00;2022;4;15;4;19;printemps;48.83504;2.33314;75014;17.5;55.0;13.0;Clair
2382;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;114.0;2022-04-07T18:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 18:00:00;2022;4;7;3;18;printemps;48.83504;2.33314;75014;12.3;53.0;20.5;Nuageux
2383;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;47.0;2022-04-08T07:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-08 07:00:00;2022;4;8;4;7;printemps;48.83504;2.33314;75014;7.0;93.0;7.6;Pluie
2384;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;35.0;2022-04-15T21:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-15 21:00:00;2022;4;15;4;21;printemps;48.83504;2.33314;75014;16.0;59.0;13.0;Clair
2385;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;128.0;2022-04-07T19:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 19:00:00;2022;4;7;3;19;printemps;48.83504;2.33314;75014;11.7;52.0;22.3;Nuageux
2386;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;150.0;2022-04-08T08:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-08 08:00:00;2022;4;8;4;8;printemps;48.83504;2.33314;75014;6.8;94.0;9.4;Pluie
2387;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;8.0;2022-04-16T01:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-16 01:00:00;2022;4;16;5;1;printemps;48.83504;2.33314;75014;12.9;71.0;13.0;Clair
2388;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;24.0;2022-04-07T22:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-07 22:00:00;2022;4;7;3;22;printemps;48.83504;2.33314;75014;9.7;58.0;14.8;Nuageux
2389;100003096-353242251;97 avenue Denfert Rochereau SO-NE;100003096;97 avenue Denfert Rochereau;100.0;2022-04-08T09:00:00+02:00;2012-02-22;48.83504,2.33314;2022-04;2022-04-08 09:00:00;2022;4;8;4;9;printemps;48.83504;2.33314;75014;6.0;93.0;14.8;Pluie
